date,Temperature,Light,PIR,Light_mean_3,Temp_mean_3,Light_diff_3,Temp_diff_3,Light_mean_5,Temp_mean_5,Light_diff_5,Temp_diff_5,hour_sin,hour_cos
2025-10-02,23.6166666666667,501.5,1,508.1666666666667,23.60555555555557,13.166666666667028,0.0166666666666976,503.62380952380937,23.603333333333342,-19.0,0.0166666666666976,-0.6883545756937541,-0.7253743710122875
2025-10-02,23.6666666666667,503.666666666667,1,505.38888888888897,23.6277777777778,-8.333333333332973,0.0666666666666984,503.3,23.61666666666668,-1.6190476190469667,0.0666666666666984,-0.691513055782269,-0.722363962059756
2025-10-02,23.6,483.166666666667,1,496.1111111111113,23.6277777777778,-27.833333333332973,0.0,502.2666666666668,23.61666666666668,-5.166666666665947,0.0,-0.691513055782269,-0.722363962059756
2025-10-02,23.6,483.5,1,490.1111111111113,23.62222222222223,-18.0,-0.0166666666666976,496.5666666666668,23.61666666666668,-28.5,0.0,-0.6977904598416796,-0.7163019434246547
2025-10-02,23.6,473.0,1,479.88888888888897,23.6,-30.666666666667027,-0.0666666666666984,488.9666666666668,23.61666666666668,-38.0,0.0,-0.6977904598416796,-0.7163019434246547
2025-10-02,23.6,470.333333333333,1,475.61111111111103,23.6,-12.833333333334052,0.0,482.7333333333334,23.61333333333334,-31.166666666667027,-0.0166666666666976,-0.7009092642998509,-0.7132504491541817
2025-10-02,23.6,480.142857142857,1,474.4920634920633,23.6,-3.3571428571430033,0.0,478.02857142857135,23.6,-23.52380952381003,-0.0666666666666984,-0.7071067811865471,-0.7071067811865479
2025-10-02,23.575,464.0,1,471.4920634920633,23.59166666666667,-9.0,-0.0250000000000021,474.195238095238,23.595,-19.166666666667027,-0.0250000000000021,-0.7101853756232854,-0.7040147244559684
2025-10-02,23.54,474.4,1,472.847619047619,23.57166666666667,4.066666666667004,-0.0600000000000022,472.375238095238,23.583,-9.100000000000025,-0.0600000000000022,-0.7132504491541815,-0.7009092642998511
2025-10-02,23.6,470.0,1,469.4666666666667,23.57166666666667,-10.142857142856997,0.0,471.775238095238,23.583,-3.0,0.0,-0.7163019434246545,-0.6977904598416799
2025-10-02,23.525,454.0,1,466.1333333333334,23.554999999999996,-10.0,-0.0500000000000007,468.5085714285714,23.568,-16.333333333332973,-0.0750000000000028,-0.7193398003386509,-0.6946583704589975
2025-10-02,23.5,454.0,1,459.3333333333333,23.541666666666668,-20.399999999999977,-0.0399999999999991,463.28,23.548,-26.142857142856997,-0.1000000000000014,-0.7193398003386509,-0.6946583704589975
2025-10-02,23.5,454.0,1,454.0,23.508333333333336,-16.0,-0.1000000000000014,461.28,23.533,-10.0,-0.0749999999999992,-0.7253743710122873,-0.6883545756937544
2025-10-02,23.5,454.0,1,454.0,23.5,0.0,-0.0249999999999985,457.2,23.525,-20.399999999999977,-0.0399999999999991,-0.7283709698824,-0.6851829903263593
2025-10-02,23.5,445.0,1,451.0,23.5,-9.0,0.0,452.2,23.505000000000003,-25.0,-0.1000000000000014,-0.7313537016191703,-0.6819983600624986
2025-10-02,23.5,439.0,1,446.0,23.5,-15.0,0.0,449.2,23.5,-15.0,-0.0249999999999985,-0.7313537016191703,-0.6819983600624986
2025-10-02,23.5,444.25,1,442.75,23.5,-9.75,0.0,447.25,23.5,-9.75,0.0,-0.7372773368101239,-0.6755902076156604
2025-10-02,23.445,454.75,1,446.0,23.481666666666666,9.75,-0.0549999999999997,447.4,23.488999999999997,0.75,-0.0549999999999997,-0.7372773368101239,-0.6755902076156604
2025-10-02,23.39,455.8,1,451.6,23.445000000000004,16.80000000000001,-0.1099999999999994,447.7600000000001,23.467,1.8000000000000114,-0.1099999999999994,-0.7402181274868321,-0.672366807434668
2025-10-02,23.39,451.6,1,454.05,23.40833333333333,7.350000000000023,-0.1099999999999994,449.08,23.445,6.600000000000023,-0.1099999999999994,-0.7460573750616994,-0.6658816660008344
2025-10-02,23.39,451.6,1,453.0,23.39,-3.1499999999999773,-0.0549999999999997,451.6,23.423,12.600000000000025,-0.1099999999999994,-0.7489557207890022,-0.6626200482157374
2025-10-02,23.39,454.75,1,452.65,23.39,-1.0500000000000114,0.0,453.7,23.401,10.5,-0.1099999999999994,-0.7518398074789773,-0.6593458151000691
2025-10-02,23.39,454.75,1,453.7,23.39,3.1499999999999773,0.0,453.7,23.39,0.0,-0.0549999999999997,-0.754709580222772,-0.6560590289905073
2025-10-02,23.39,457.5,1,455.6666666666667,23.39,5.899999999999977,0.0,454.0400000000001,23.39,1.6999999999999886,0.0,-0.754709580222772,-0.6560590289905073
2025-10-02,23.37,464.0,1,458.75,23.383333333333336,9.25,-0.0199999999999995,456.52,23.386000000000003,12.399999999999975,-0.0199999999999995,-0.7575649843840494,-0.6527597524627227
2025-10-02,23.39,464.0,1,461.8333333333333,23.383333333333336,9.25,0.0,459.0,23.386,12.399999999999975,0.0,-0.7632324697825289,-0.6461239796429639
2025-10-02,23.3733333333333,464.0,1,464.0,23.37777777777777,6.5,-0.0166666666667012,460.85,23.38266666666666,9.25,-0.0166666666667012,-0.7660444431189779,-0.6427876096865395
2025-10-02,23.39,471.5,1,466.5,23.38444444444443,7.5,0.0199999999999995,464.2,23.382666666666665,16.75,0.0,-0.7688418320734591,-0.6394390019805851
2025-10-02,23.3233333333333,475.666666666667,1,470.38888888888897,23.362222222222197,11.666666666667028,-0.0666666666667019,467.83333333333337,23.369333333333323,18.166666666667027,-0.0666666666667019,-0.77162458338772,-0.6360782202777638
2025-10-02,23.365,471.5,1,472.88888888888897,23.359444444444435,7.5,-0.0083333333333008,469.33333333333337,23.36833333333332,7.5,-0.0050000000000025,-0.7743926440821856,-0.6327053285625162
2025-10-02,23.29,467.75,1,471.63888888888897,23.3261111111111,-3.75,-0.1000000000000014,470.08333333333337,23.34833333333332,3.75,-0.1000000000000014,-0.7743926440821856,-0.6327053285625162
2025-10-02,23.3066666666667,466.5,1,468.5833333333333,23.32055555555557,-9.166666666667028,-0.0166666666665982,470.58333333333337,23.335,2.5,-0.0666666666665989,-0.7771459614569711,-0.6293203910498371
2025-10-02,23.29,464.0,1,466.0833333333333,23.295555555555566,-7.5,-0.0749999999999992,469.08333333333337,23.315,-7.5,-0.1000000000000014,-0.7826081568524138,-0.6225146366376196
2025-10-02,23.29,467.0,1,465.8333333333333,23.295555555555566,-0.75,0.0,467.35,23.30833333333334,-8.666666666667027,-0.0333333333332994,-0.7853169308807447,-0.6190939493098343
2025-10-02,23.29,467.75,1,466.25,23.29,1.25,-0.0166666666667012,466.6,23.29333333333334,-3.75,-0.0749999999999992,-0.7880107536067216,-0.6156614753256588
2025-10-02,23.29,466.5,1,467.0833333333333,23.29,2.5,0.0,466.35,23.29333333333334,-1.25,0.0,-0.7906895737438433,-0.6122172800344493
2025-10-02,23.29,459.0,1,464.4166666666667,23.29,-8.0,0.0,464.85,23.29,-7.5,-0.0166666666667012,-0.7906895737438433,-0.6122172800344493
2025-10-02,23.29,464.0,1,463.1666666666667,23.29,-3.75,0.0,464.85,23.29,0.0,0.0,-0.7933533402912349,-0.6087614290087209
2025-10-02,23.29,470.0,1,464.3333333333333,23.29,3.5,0.0,465.45,23.29,3.0,0.0,-0.7986355100472928,-0.6018150231520483
2025-10-02,23.272,464.0,1,466.0,23.284,5.0,-0.0180000000000006,464.7,23.2864,-3.75,-0.0180000000000006,-0.8012538126910606,-0.5983246005706593
2025-10-02,23.2,464.0,1,466.0,23.254,0.0,-0.0899999999999998,464.2,23.268399999999996,-2.5,-0.0899999999999998,-0.8038568606172171,-0.5948227867513417
2025-10-02,23.23,449.0,1,459.0,23.234,-21.0,-0.0599999999999987,462.2,23.2564,-10.0,-0.0599999999999987,-0.8064446042674827,-0.5913096483635822
2025-10-02,23.29,464.0,1,459.0,23.24,0.0,0.0180000000000006,462.2,23.2564,0.0,0.0,-0.8090169943749473,-0.5877852522924732
2025-10-02,23.215,462.333333333333,1,458.44444444444434,23.245,-1.666666666667027,0.0150000000000005,460.66666666666663,23.2414,-7.666666666667027,-0.0749999999999992,-0.8090169943749473,-0.5877852522924732
2025-10-02,23.2,469.0,1,465.11111111111103,23.235,20.0,-0.0300000000000011,461.66666666666663,23.226999999999997,5.0,-0.0719999999999991,-0.8141155183563193,-0.5807029557109396
2025-10-02,23.2,469.0,1,466.77777777777766,23.205,5.0,-0.0899999999999998,462.66666666666663,23.227,5.0,0.0,-0.8166415551616789,-0.5771451900372337
2025-10-02,23.2,469.0,1,469.0,23.2,6.666666666667027,-0.0150000000000005,466.66666666666663,23.221,20.0,-0.0300000000000011,-0.8191520442889916,-0.5735764363510464
2025-10-02,23.2,464.0,1,467.3333333333333,23.2,-5.0,0.0,466.66666666666663,23.202999999999996,0.0,-0.0899999999999998,-0.8191520442889916,-0.5735764363510464
2025-10-02,23.2,456.5,1,463.1666666666667,23.2,-12.5,0.0,465.5,23.2,-5.833333333332973,-0.0150000000000005,-0.8241261886220151,-0.5664062369248336
2025-10-02,23.2,457.0,1,459.1666666666667,23.2,-12.0,0.0,463.1,23.2,-12.0,0.0,-0.8241261886220151,-0.5664062369248336
2025-10-02,23.2,450.25,1,454.5833333333333,23.2,-13.75,0.0,459.35,23.2,-18.75,0.0,-0.8265897491271884,-0.5628049276950688
2025-10-02,23.2,446.0,1,451.0833333333333,23.2,-10.5,0.0,454.75,23.2,-23.0,0.0,-0.8314696123025452,-0.5555702330196022
2025-10-02,23.14,451.6,1,449.2833333333333,23.179999999999996,-5.399999999999977,-0.0599999999999987,452.27,23.188,-12.399999999999975,-0.0599999999999987,-0.8338858220671681,-0.5519369853120584
2025-10-02,23.15,454.75,1,450.7833333333333,23.16333333333333,4.5,-0.0500000000000007,451.92,23.178,-1.75,-0.0500000000000007,-0.8362861558477592,-0.5482932295199142
2025-10-02,23.15,448.0,1,451.45,23.146666666666665,2.0,-0.0500000000000007,450.12,23.168,-9.0,-0.0500000000000007,-0.8386705679454242,-0.544639035015027
2025-10-02,23.18,444.0,1,448.9166666666667,23.159999999999997,-7.600000000000023,0.0399999999999991,448.87,23.164,-6.25,-0.0199999999999995,-0.8410390129643924,-0.540974471367994
2025-10-02,23.1166666666667,444.0,1,445.3333333333333,23.1488888888889,-10.75,-0.0333333333332994,448.47,23.147333333333343,-2.0,-0.0833333333333001,-0.8410390129643924,-0.540974471367994
2025-10-02,23.14,444.0,1,444.0,23.145555555555564,-4.0,-0.009999999999998,446.95,23.14733333333334,-7.600000000000023,0.0,-0.8457278217039729,-0.533614515915612
2025-10-02,23.1,444.0,1,444.0,23.1188888888889,0.0,-0.0799999999999983,444.8,23.137333333333338,-10.75,-0.0499999999999971,-0.848048096156426,-0.529919264233205
2025-10-02,23.1,444.0,1,444.0,23.113333333333333,0.0,-0.0166666666666976,444.0,23.12733333333334,-4.0,-0.0499999999999971,-0.8503522249955627,-0.5262139236518698
2025-10-02,23.1,444.0,1,444.0,23.1,0.0,-0.0399999999999991,444.0,23.11133333333334,0.0,-0.0799999999999983,-0.8503522249955627,-0.5262139236518698
2025-10-02,23.1,444.0,1,444.0,23.1,0.0,0.0,444.0,23.108,0.0,-0.0166666666666976,-0.8549118706729466,-0.5187732581605214
2025-10-02,23.06,444.0,1,444.0,23.086666666666662,0.0,-0.0400000000000027,444.0,23.092,0.0,-0.0800000000000018,-0.8549118706729466,-0.5187732581605214
2025-10-02,23.02,435.0,1,441.0,23.06,-9.0,-0.0800000000000018,442.2,23.076,-9.0,-0.0800000000000018,-0.8571673007021121,-0.5150380749100544
2025-10-02,23.01,432.0,1,437.0,23.03,-12.0,-0.0899999999999998,439.8,23.058,-12.0,-0.0899999999999998,-0.8616291604415258,-0.5075383629607041
2025-10-02,23.0,429.0,1,432.0,23.01,-15.0,-0.0599999999999987,436.8,23.038,-15.0,-0.1000000000000014,-0.8638355052043956,-0.5037739770455264
2025-10-02,23.0,429.0,1,430.0,23.003333333333337,-6.0,-0.0199999999999995,433.8,23.018,-15.0,-0.1000000000000014,-0.8660254037844384,-0.5000000000000004
2025-10-02,22.9816666666667,429.0,1,429.0,22.9938888888889,-3.0,-0.0283333333333004,430.8,23.00233333333334,-15.0,-0.0783333333332976,-0.8681988144891424,-0.4962165036752081
2025-10-02,23.0,429.0,1,429.0,22.9938888888889,0.0,0.0,429.6,22.998333333333346,-6.0,-0.0199999999999995,-0.8681988144891424,-0.4962165036752081
2025-10-02,23.0,429.0,1,429.0,22.9938888888889,0.0,0.0,429.0,22.996333333333343,-3.0,-0.0100000000000015,-0.8703556959399,-0.4924235601034664
2025-10-02,22.9816666666667,429.0,1,429.0,22.993888888888904,0.0,0.0,429.0,22.992666666666683,0.0,-0.0183333333332988,-0.874619707139396,-0.4848096202463368
2025-10-02,22.945,429.0,1,429.0,22.97555555555557,0.0,-0.0549999999999997,429.0,22.981666666666676,0.0,-0.0549999999999997,-0.8767267557075072,-0.4809887689193884
2025-10-02,23.0,429.0,1,429.0,22.97555555555557,0.0,0.0,429.0,22.98533333333334,0.0,0.0183333333332988,-0.8788171126619653,-0.4771587602596087
2025-10-02,22.956,429.0,1,429.0,22.967,0.0,-0.0256666666667015,429.0,22.97653333333334,0.0,-0.0440000000000004,-0.8808907382053857,-0.4733196671848431
2025-10-02,22.9725,429.0,1,429.0,22.976166666666668,0.0,0.0274999999999998,429.0,22.971033333333335,0.0,-0.0274999999999998,-0.8829475928589265,-0.4694715627858915
2025-10-02,22.945,429.0,1,429.0,22.957833333333337,0.0,-0.0549999999999997,429.0,22.9637,0.0,-0.0366666666667008,-0.8829475928589265,-0.4694715627858915
2025-10-02,23.0,429.0,1,429.0,22.972499999999997,0.0,0.0440000000000004,429.0,22.9747,0.0,0.0549999999999997,-0.8849876374630418,-0.4656145203251116
2025-10-02,22.945,429.0,1,429.0,22.963333333333335,0.0,-0.0274999999999998,429.0,22.9637,0.0,-0.0549999999999997,-0.8890171414857365,-0.4578739151169567
2025-10-02,23.0,429.0,1,429.0,22.981666666666666,0.0,0.0549999999999997,429.0,22.972500000000004,0.0,0.0440000000000004,-0.8910065241883678,-0.4539904997395469
2025-10-02,22.912,429.0,1,429.0,22.952333333333332,0.0,-0.0880000000000009,429.0,22.9604,0.0,-0.0605000000000011,-0.8929789434111368,-0.4500984410374354
2025-10-02,22.89,429.0,1,429.0,22.933999999999997,0.0,-0.0549999999999997,429.0,22.9494,0.0,-0.0549999999999997,-0.8949343616020251,-0.4461978131098086
2025-10-02,22.89,432.0,1,430.0,22.897333333333336,3.0,-0.1099999999999994,429.6,22.9274,3.0,-0.1099999999999994,-0.8949343616020251,-0.4461978131098086
2025-10-02,22.865,432.75,1,431.25,22.881666666666664,3.75,-0.0470000000000006,430.35,22.9114,3.75,-0.0800000000000018,-0.8968727415326883,-0.4422886902190013
2025-10-02,22.8733333333333,439.0,1,434.5833333333333,22.8761111111111,10.0,-0.0166666666667012,432.35,22.886066666666657,10.0,-0.1266666666667006,-0.900698239322588,-0.4344452574044168
2025-10-02,22.8733333333333,429.0,1,433.5833333333333,22.87055555555553,-3.0,-0.0166666666667012,432.35,22.87833333333332,0.0,-0.0386666666666997,-0.9025852843498606,-0.4305110968082951
2025-10-02,22.89,432.75,1,433.5833333333333,22.878888888888863,0.0,0.0250000000000021,433.1,22.87833333333332,3.75,0.0,-0.904455145454368,-0.4265687399014586
2025-10-02,22.815,432.75,1,431.5,22.85944444444443,-6.25,-0.058333333333298,433.25,22.863333333333323,0.75,-0.0749999999999992,-0.9063077870366496,-0.4226182617406999
2025-10-02,22.84,436.5,1,434.0,22.848333333333333,7.5,-0.0333333333332994,434.0,22.85833333333332,3.75,-0.0249999999999985,-0.9081431738250814,-0.418659737537428
2025-10-02,22.79,438.0,1,435.75,22.815,5.25,-0.1000000000000014,433.8,22.84166666666666,-1.0,-0.0833333333333001,-0.9081431738250814,-0.418659737537428
2025-10-02,22.79,444.0,1,439.5,22.80666666666667,11.25,-0.0250000000000021,436.8,22.825,15.0,-0.0833333333333001,-0.9117620435770885,-0.4107188526134777
2025-10-02,22.79,435.428571428571,1,439.14285714285705,22.79,-1.07142857142901,-0.0500000000000007,437.33571428571423,22.805,2.67857142857099,-0.1000000000000014,-0.9135454576426004,-0.4067366430758009
2025-10-02,22.79,434.0,1,437.8095238095237,22.79,-4.0,0.0,437.58571428571423,22.8,1.25,-0.0250000000000021,-0.9153114791194472,-0.4027466898587373
2025-10-02,22.79,432.0,1,433.8095238095237,22.79,-12.0,0.0,436.6857142857142,22.79,-4.5,-0.0500000000000007,-0.9153114791194472,-0.4027466898587373
2025-10-02,22.772,438.0,1,434.6666666666667,22.784,2.57142857142901,-0.0180000000000006,436.6857142857142,22.786399999999997,0.0,-0.0180000000000006,-0.9187912101488984,-0.394743856384267
2025-10-02,22.76,439.0,1,436.3333333333333,22.774,5.0,-0.0299999999999975,435.6857142857142,22.7804,-5.0,-0.0299999999999975,-0.9187912101488984,-0.394743856384267
2025-10-02,22.7,432.0,1,436.3333333333333,22.744,0.0,-0.0899999999999998,435.0,22.7624,-3.42857142857099,-0.0899999999999998,-0.92050485345244,-0.3907311284892746
2025-10-02,22.7225,432.75,1,434.5833333333333,22.727500000000003,-5.25,-0.0494999999999983,434.75,22.7489,-1.25,-0.067499999999999,-0.9238795325112868,-0.3826834323650895
2025-10-02,22.7,434.0,1,432.9166666666667,22.7075,-5.0,-0.0600000000000022,435.15,22.7309,2.0,-0.0899999999999998,-0.925540504017566,-0.3786486173524338
2025-10-02,22.7,444.0,1,436.9166666666667,22.7075,12.0,0.0,436.35,22.716500000000003,6.0,-0.0719999999999991,-0.9271838545667872,-0.3746065934159123
2025-10-02,22.7,444.0,1,440.6666666666667,22.7,11.25,-0.0225000000000008,437.35,22.7045,5.0,-0.0600000000000022,-0.9288095528719243,-0.3705574375098359
2025-10-02,22.7,441.5,1,443.1666666666667,22.7,7.5,0.0,439.25,22.7045,9.5,0.0,-0.9304175679820242,-0.366501226724298
2025-10-02,22.7,444.0,1,443.1666666666667,22.7,0.0,0.0,441.5,22.7,11.25,-0.0225000000000008,-0.9304175679820242,-0.366501226724298
2025-10-02,22.7,444.0,1,443.1666666666667,22.7,0.0,0.0,443.5,22.7,10.0,0.0,-0.933580426497202,-0.3583679495452999
2025-10-02,22.7,441.0,1,443.0,22.7,-0.5,0.0,442.9,22.7,-3.0,0.0,-0.9351352096860116,-0.3542910379977157
2025-10-02,22.7,438.0,1,441.0,22.7,-6.0,0.0,441.7,22.7,-6.0,0.0,-0.9366721892483976,-0.3502073812594676
2025-10-02,22.7,441.0,1,440.0,22.7,-3.0,0.0,441.6,22.7,-0.5,0.0,-0.9366721892483976,-0.3502073812594676
2025-10-02,22.7,440.25,1,439.75,22.7,-0.75,0.0,440.85,22.7,-3.75,0.0,-0.9396926207859084,-0.3420201433256685
2025-10-02,22.7,439.0,1,440.0833333333333,22.7,1.0,0.0,439.85,22.7,-5.0,0.0,-0.9396926207859084,-0.3420201433256685
2025-10-02,22.7,438.0,1,439.0833333333333,22.7,-3.0,0.0,439.25,22.7,-3.0,0.0,-0.9411760152563706,-0.337916718003327
2025-10-02,22.7,439.0,1,438.6666666666667,22.7,-1.25,0.0,439.45,22.7,1.0,0.0,-0.944089020392784,-0.3296906452627878
2025-10-02,22.7,432.75,1,436.5833333333333,22.7,-6.25,0.0,437.8,22.7,-8.25,0.0,-0.9455185755993168,-0.3255681544571566
2025-10-02,22.68,432.0,1,434.5833333333333,22.69333333333333,-6.0,-0.0199999999999995,436.15,22.696,-8.25,-0.0199999999999995,-0.9469301294951056,-0.3214394653031618
2025-10-02,22.64,429.0,1,431.25,22.673333333333332,-10.0,-0.0599999999999987,434.15,22.684,-10.0,-0.0599999999999987,-0.9483236552061992,-0.3173046564050926
2025-10-02,22.6,429.0,1,430.0,22.64,-3.75,-0.0999999999999978,432.35,22.664,-9.0,-0.0999999999999978,-0.9483236552061992,-0.3173046564050926
2025-10-02,22.6666666666667,429.0,1,429.0,22.63555555555557,-3.0,-0.0133333333332998,430.35,22.657333333333337,-10.0,-0.0333333333332994,-0.949699126201877,-0.3131638064837495
2025-10-02,22.6,433.5,1,430.5,22.62222222222223,4.5,-0.0399999999999991,430.5,22.63733333333334,0.75,-0.0999999999999978,-0.9523957996432784,-0.3048642990280112
2025-10-02,22.62,436.2,1,432.8999999999999,22.6288888888889,7.199999999999989,0.0199999999999995,431.34,22.62533333333334,4.199999999999989,-0.0599999999999987,-0.9537169507482268,-0.3007057995042738
2025-10-02,22.625,442.5,1,437.3999999999999,22.615,13.5,-0.0416666666666998,434.04,22.62233333333334,13.5,-0.0150000000000005,-0.9550199444571869,-0.2965415749755702
2025-10-02,22.6,443.4,1,440.7,22.615,9.899999999999975,0.0,436.92,22.62233333333334,14.399999999999975,0.0,-0.9563047559630352,-0.2923717047227371
2025-10-02,22.65,438.0,1,441.3,22.625,1.8000000000000114,0.0299999999999975,438.72,22.619,9.0,-0.0166666666667012,-0.9575713608048144,-0.2881962681340891
2025-10-02,22.6,442.5,1,441.3,22.616666666666664,0.0,-0.0249999999999985,440.52,22.619,9.0,0.0,-0.9575713608048144,-0.2881962681340891
2025-10-02,22.6,439.8,1,440.1,22.61666666666667,-3.599999999999966,0.0,441.2399999999999,22.615,3.6000000000000227,-0.0199999999999995,-0.9588197348681928,-0.2840153447039235
2025-10-02,22.6,439.8,1,440.7,22.6,1.8000000000000114,-0.0499999999999971,440.7,22.61,-2.6999999999999886,-0.0249999999999985,-0.961261695938319,-0.2756373558169989
2025-10-02,22.6,435.5,1,438.3666666666666,22.6,-7.0,0.0,439.12,22.610000000000003,-7.899999999999977,0.0,-0.9624552364536472,-0.271440449865075
2025-10-02,22.6,430.75,1,435.3500000000001,22.6,-9.050000000000011,0.0,437.67,22.6,-7.25,-0.0499999999999971,-0.963630453208623,-0.267238376078257
2025-10-02,22.6,440.6,1,435.6166666666666,22.6,0.8000000000000114,0.0,437.29,22.6,-1.8999999999999773,0.0,-0.964787323828813,-0.2630312144579744
2025-10-02,22.6,428.2,1,433.18333333333334,22.6,-7.300000000000011,0.0,434.97,22.6,-11.600000000000025,0.0,-0.964787323828813,-0.2630312144579744
